cycle,capacity,SoH,resistance,CCCT,CVCT,CCDT
499.0,0.898733921394475,0.6603289509627228,0.090170718729496,5079.347615646664,2463.90095194272,3050.043350277934
500.0,0.8985659675668618,0.6603076685646013,0.0893583670258522,5075.988074079214,2463.8384857325,3047.9622781950748
501.0,0.8986215654355665,0.6511638229336786,0.0893583670258522,5075.628981749527,2456.167067251634,3048.567518559401
502.0,0.8986213280992978,0.6511456339649251,0.09000647813081741,5077.284354649833,2458.1672427875455,3048.7152220861753
503.0,0.8986421281635526,0.6512022638136818,0.088546022772789,5078.114624285605,2447.620604175143,3047.9850169179263
504.0,0.8803360563007161,0.6419036624294066,0.09550859034061432,4873.285285629128,2953.3241046076537,2984.934327674695
505.0,0.8711757493394716,0.6419092532737706,0.0942324623465538,4843.988656530726,2802.3568517387666,2959.3554270485365
506.0,0.8892857327536372,0.6511157932919588,0.09316509962081909,4783.113914544378,2844.201558619785,3008.8588032070256
507.0,0.8895915161106582,0.6511418979702875,0.09380452334880829,5025.262897900517,2616.349337707201,3029.8452497549224
508.0,0.8712427854590916,0.6511344987731887,0.09333495795726776,5002.717955846703,2557.5806384174357,2963.0964333906886
509.0,0.8620597065261462,0.6419574319084269,0.09640562534332275,4767.677270952096,2829.090782086845,2924.806260469166
510.0,0.8620221531592986,0.6419305452252487,0.09559549391269684,4722.037458819512,2781.4979106376995,2923.975919409888
511.0,0.8620267358705903,0.6419306925471095,0.0950448140501976,4708.521351646617,2822.309578604676,2919.701260295784
512.0,0.8528411287701776,0.6419170137019728,0.09568256139755249,4707.661867506977,2806.1068991740613,2912.12247315493
513.0,0.8620071249350578,0.6602671392185157,0.0964934304356575,4658.364321397647,2897.854787468328,2931.5531632197963
514.0,0.8712026089034963,0.6511094378879966,0.09316509962081909,4800.323298454197,2678.5188901546353,2971.088622461102
515.0,0.8803418331389499,0.6419409341955807,0.09316509962081909,4879.227892695606,2616.614197362651,2980.771980155958
516.0,0.8620129796929624,0.6419153460633318,0.09487169235944748,4891.325964468997,2601.5792011440208,2921.339282988658
517.0,0.8528179172249519,0.6419029615372641,0.09658139199018478,4671.880135709536,2897.4796053711034,2887.236482694454
518.0,0.8436645017261012,0.6327510163317562,0.09730429947376251,4617.489519288152,2880.9643736820144,2875.3384128523758
519.0,0.8798508554784722,0.6419604590093628,0.09252335131168365,1063.3534180375777,2424.2794539997612,2976.1764543522117
520.0,0.862053064780495,0.6327854551367181,0.09333495795726776,4828.150884182176,2747.69458104938,2934.131078589473
521.0,0.8620531006339325,0.6419557637751594,0.09640562534332275,4723.498044004504,2814.8334271907443,2931.6119442649033
522.0,0.8620380633597068,0.6511079504660235,0.09658139199018478,4688.466937894296,2890.5816648868567,2942.545449094505
523.0,0.8797623105551132,0.6511103094822783,0.09252335131168365,4808.235236062814,2708.9188733621704,2982.5850685200785
524.0,0.8803974917235913,0.6511251063976164,0.09397523105144501,4878.064337541109,2668.3870934768347,2989.0359298421026
525.0,0.8620180403067136,0.6419207268972945,0.09568256139755249,4894.282744528122,2599.6524002513906,2930.310216544749
526.0,0.8528447492305936,0.6327474663528422,0.0958571583032608,4672.625857830833,2910.6595108944166,2896.156264329111
527.0,0.8528151470560087,0.6419024396228015,0.09576978534460068,4623.812716521119,2911.5502867859614,2897.3771589253593
528.0,0.8436696505486406,0.6327588803123481,0.09576978534460068,4622.250293155652,2906.1441040831996,2879.8429588003637
529.0,0.8436629345688308,0.6327472947957199,0.09721575677394867,4576.766205031745,2957.7523784891673,2875.2820734528796
530.0,0.8528169781421857,0.6510756850239227,0.09658139199018478,4554.016257231662,2982.5952773574827,2886.435058308314
531.0,0.8620191299938703,0.6419291472055543,0.0946991965174675,4674.972079668616,2786.915281513997,2930.3595850575075
532.0,0.8620302839533345,0.6419340584921096,0.0942324623465538,4762.110386027547,2721.6835870262003,2941.227212145546
533.0,0.8528370350119656,0.6327528356356021,0.09640562534332275,4795.540080170642,2612.715742857021,2890.983600253472
534.0,0.8344857921587095,0.6235708623846803,0.09576978534460068,4596.860027846997,2924.924701547716,2855.358584309055
535.0,0.8344826660144808,0.6235755932424678,0.09658139199018478,4547.73536695278,2905.238130688318,2854.165437352989
536.0,0.8344810222180467,0.6327411213740259,0.09730429947376251,4537.141770425253,2927.3463205684966,2838.8965720449924
537.0,0.8344658756214602,0.6235583550788331,0.09802588820457458,4499.6110257706605,2948.455316497915,2831.4686029116856
538.0,0.8344646989504457,0.632725705482923,0.09802588820457458,4476.1584073216945,2968.1265788326855,2833.6215857342177
539.0,0.852840276497965,0.6419242743984526,0.09487169235944748,4573.673305445118,2794.553113244503,2887.175110972865
540.0,0.8528441030800163,0.632755539020529,0.09333495795726776,4681.69063858912,2728.933510932926,2899.179442456574
541.0,0.8344872896489391,0.6235709250443797,0.09406082332134247,4708.8627511310915,2639.2930932362506,2852.7888369179855
542.0,0.8344778768513144,0.6235661143317276,0.09576978534460068,4518.7518651331775,2938.0337101764744,2828.2651922747027
543.0,0.8344957641154368,0.6327476581747083,0.09568256139755249,4514.142662028607,2879.301274489233,2841.3130912829656
544.0,0.8344951795576893,0.6235712076096448,0.09559549391269684,4553.580333818041,2832.724409582326,2832.187095772417
545.0,0.8344753672037024,0.6235634951753383,0.09495817124843597,4543.098980854265,2813.7091344614746,2827.2274439317407
546.0,0.8253201415701708,0.6143947050849721,0.09414656460285187,4532.1766713020625,2791.2252654081676,2817.793372701155
547.0,0.8436784693405561,0.632755794910594,0.09333495795726776,4558.597581936978,2724.9161645610584,2876.7417131521506
548.0,0.8436509177088495,0.6327394881970714,0.09252335131168365,4677.460731011757,2676.1378487031325,2884.8127726992243
549.0,0.8436515879412263,0.6144033216912033,0.09316509962081909,4700.319841614284,2656.1076832517865,2863.92559164454
550.0,0.8253073812679254,0.6143895407728245,0.09414656460285187,4598.59583040484,2765.194347018958,2821.2470246697776
551.0,0.8253066740137166,0.6143902613582334,0.09495817124843597,4526.174209371384,2789.115500444197,2826.03609029419
552.0,0.8253308873899826,0.6144174879536027,0.09342011064291,4542.908626434626,2771.6314729542355,2820.4048462449573
553.0,0.8253323869721151,0.6144084206695712,0.09559549391269684,4534.908763468324,2764.928663124796,2818.7554981012363
554.0,0.8253212046242392,0.6144032962452206,0.09406082332134247,4529.299209243443,2755.8504708825494,2807.4815641761525
555.0,0.8345055651178331,0.6235979098186472,0.09406082332134247,4523.236651596904,2739.150833843043,2855.0941907425295
556.0,0.843689760971289,0.632760871083565,0.09333495795726776,4648.898194728827,2642.607277546369,2865.4714310804266
557.0,0.8436744512433993,0.6327546052987895,0.09324995428323746,4670.742837281607,2626.0615025517764,2871.7537413199316
558.0,0.8436731791463229,0.6235891231975509,0.09243908524513245,4685.85238834325,2612.158079703804,2873.8715749160037
559.0,0.8436776008793535,0.6235838413360864,0.09090013056993484,4692.883577041037,2603.06230209599,2874.8511240828084
560.0,0.8436673128527294,0.6235770578085643,0.09478536248207092,4696.0115478259395,2597.0314096621587,2874.9045137306675
561.0,0.8436749394862217,0.6235861763677136,0.09171174466609955,4698.337511797727,2586.812956955575,2873.8461971401703
562.0,0.8436718130330163,0.6235886672035623,0.09324995428323746,4698.462799807196,2580.73506953154,2876.5978924411465
563.0,0.8436944679828092,0.6235935327489706,0.09316509962081909,4714.072762554046,2557.8297746110475,2876.764292663138
564.0,0.8436827440190545,0.6235894393919481,0.09252335131168365,4716.400915402919,2547.7364060767577,2876.2254263174837
565.0,0.8436933854045741,0.6236000671302872,0.09090013056993484,4717.182589112956,2537.5491692596115,2875.4973028042004
566.0,0.8436813270745215,0.6235956029066632,0.09154483675956726,4718.948241566075,2531.0336483064457,2876.202697678935
567.0,0.8436809121398088,0.6235921006518466,0.09090013056993484,4719.229767332086,2530.5674356441014,2877.2841257010587
568.0,0.843716232955935,0.623626587078045,0.09090013056993484,4721.245353405597,2528.299357298354,2875.2434973279596
569.0,0.8345061040433274,0.6144132694128449,0.09397523105144501,4592.065999927898,2847.27193952605,2855.3985630836823
570.0,0.82533273910078,0.6052443967014538,0.09333495795726776,4630.830871133936,2678.119214636037,2825.4591120394907
571.0,0.8253112545026481,0.6144008651120353,0.0942324623465538,4541.035292530258,2722.633288541874,2823.3680411409478
572.0,0.8431836088832474,0.6235889408054107,0.09252335131168365,4602.210054657939,2582.514452181771,2857.5553387806503
573.0,0.843130257595134,0.6144233413093567,0.09243908524513245,4666.179870544387,2556.687536204714,2857.9629809167527
574.0,0.8253315580120563,0.6052417039240269,0.09333495795726776,4664.493514437076,2511.2825153516605,2801.1050614751803
575.0,0.8161485137053894,0.6052320631950302,0.09406082332134247,4489.756449361303,2695.5251366685407,2775.580870483449
576.0,0.8161696648188058,0.6144175145678492,0.09414656460285187,4447.646131900925,2725.6491316714964,2774.1144218963163
577.0,0.8161623181008582,0.6052353440684789,0.09342011064291,4450.833972905646,2717.6802160013613,2766.9597144011495
578.0,0.8069858213008714,0.605241337218092,0.09414656460285187,4433.7560675750865,2711.4619136451074,2755.955029119359
579.0,0.8069828526025751,0.6052368038808833,0.09550859034061432,4410.256385886067,2731.476979632018,2747.2852449262427
580.0,0.8161661643741751,0.6144214096173846,0.09406082332134247,4430.944499135163,2659.8558899600466,2791.842560542922
581.0,0.8249451602472205,0.6052481843068795,0.09171174466609955,4527.603434788878,2621.982647267243,2801.659917423938
582.0,0.8250326964594586,0.6144232293905294,0.09227101504802704,4546.322682476777,2611.8296163101913,2804.320375219424
583.0,0.8070011377709213,0.5960785649218737,0.09478536248207092,4483.649139019428,2746.4304659024638,2737.8332759569457
584.0,0.7978375177548369,0.6052609526434374,0.09487169235944748,4353.663587719435,2785.256806462625,2731.4573781162617
585.0,0.7978331893282931,0.5960764681323872,0.09568256139755249,4363.241398668644,2744.836238869815,2733.51726448469
586.0,0.7978427981545247,0.5960845761248899,0.09550859034061432,4363.725826593873,2752.1016589482315,2720.649045838043
587.0,0.7978349974040868,0.6052562728940678,0.09559549391269684,4332.726071706158,2772.288678304496,2721.4145044203324
588.0,0.8070196465727095,0.6144423454172433,0.09631798416376114,4330.539099139016,2782.972476094379,2745.0676400848897
589.0,0.8157832221777528,0.6052535261118476,0.09397523105144501,4507.040310660406,2770.041823773412,2768.1826833192317
590.0,0.807012414334848,0.5960891301782514,0.09333495795726776,4472.978873438871,2674.4192838506133,2741.915227592748
591.0,0.7886600520390702,0.5960785143438186,0.09487169235944748,4354.617376255512,2787.397926607722,2705.461405955197
592.0,0.7886692062304341,0.5869109637535103,0.0942324623465538,4280.836042223527,2832.6924424583267,2686.5476555612113
593.0,0.7978226612100521,0.5960790351060153,0.09568256139755249,4272.664927228179,2779.772923631099,2708.053108083608
594.0,0.7886567538699819,0.5960750762183233,0.09640562534332275,4314.008042054251,2757.195508211211,2697.024438542663
595.0,0.7886770297053252,0.6052700190716033,0.09576978534460068,4277.117066009203,2983.3928197310306,2697.2310756807565
596.0,0.7978662708600095,0.6052766639007452,0.09568256139755249,4322.979549410229,2757.041131240083,2730.3189980041934
597.0,0.8070166691375142,0.6052612061738729,0.09406082332134247,4381.311791836983,2709.839761882846,2755.6584708699957
598.0,0.7886579650042324,0.5869076388496745,0.09640562534332275,4399.319379566412,2944.488348836545,2692.191984799574
599.0,0.788654468829129,0.5960681652590846,0.09631798416376114,4245.305091654591,2901.1759735164233,2702.9812288459507
600.0,0.788669206346389,0.5960891716756029,0.09568256139755249,4288.88332902221,2846.5995686069364,2701.7159054590156
601.0,0.7886785412566182,0.5960915355583096,0.09712738543748856,4279.540032087127,2845.349727866298,2702.508613916172
602.0,0.7886457816851185,0.5868896580360579,0.09521856904029846,4282.571016064205,2832.118861814961,2692.5946859004325
603.0,0.7978579563404109,0.5961016963128491,0.0964934304356575,4244.553960468562,2915.2703418951714,2724.1607614429086
604.0,0.807015251277107,0.6052601284134306,0.09568256139755249,4363.1981593944365,2750.6042539484915,2737.8377278005355
605.0,0.8070173335128888,0.605282937579996,0.09550859034061432,4389.151883939572,2725.448881150747,2740.818268257077
606.0,0.8070300174105234,0.5960993202172142,0.0942324623465538,4397.5897543205065,2716.541236519697,2744.856996008719
607.0,0.8070093213044306,0.596083487753019,0.09414656460285187,4409.121584401117,2696.168757664622,2744.9679417919833
608.0,0.8070401124735802,0.5961112803261245,0.09487169235944748,4411.247038852947,2689.653918147029,2749.375541002024
609.0,0.8070231110878758,0.5960939919043471,0.09623049944639206,4422.465863877442,2673.044712016417,2751.2952364165103
610.0,0.8070325058532244,0.6052766997306938,0.09568256139755249,4430.763072502043,2661.7797402675496,2754.7872405169765
611.0,0.8070432358170097,0.6052876324247258,0.09478536248207092,4438.200779469684,2654.2643407148425,2752.9979431437678
612.0,0.8070390164163161,0.6052787932128624,0.09342011064291,4440.122968658514,2636.5462211056147,2752.8918827176094
613.0,0.8070374788754205,0.6052758686094899,0.09478536248207092,4441.404739235353,2632.984190073388,2753.9401771795237
614.0,0.8070161537107918,0.6052653206723789,0.09487169235944748,4445.9988036479335,2623.8931159449858,2756.6089359600446
615.0,0.8070173102852599,0.6052629193716877,0.09324995428323746,4456.40550336492,2612.094325664337,2758.1943416016293
616.0,0.7886095544786196,0.5777130509755555,0.09576978534460068,4260.239567884312,3095.1230736355465,2699.585667159312
617.0,0.779446797487339,0.577708463121648,0.09721575677394867,4245.833461768323,2920.111279081024,2664.117378080373
618.0,0.7794452611283115,0.5777069426663193,0.0982942059636116,4157.647373038293,2911.4548094342463,2645.8373077610813
619.0,0.7886224925416369,0.596052909655405,0.0950448140501976,4185.555123171129,2788.9754166911516,2694.213310870742
620.0,0.7886381944513093,0.5869010182451935,0.09495817124843597,4278.776620597033,2755.837926681779,2698.854919571786
621.0,0.7794447800670674,0.577709250794225,0.09559549391269684,4297.40232557249,2731.0103432402902,2672.1028054902563
622.0,0.7702779525620963,0.5777038946579169,0.09739299863576889,4181.00752983502,2842.190895077365,2630.7903432650346
623.0,0.7702825934213096,0.5777115532298094,0.09730429947376251,4119.664492786658,2848.7690792456706,2634.1746104893537
624.0,0.7702795183933456,0.577707028359138,0.09964615106582642,4124.523925232395,2868.331179915811,2629.8642697706528
625.0,0.7702855859698761,0.5777128893561694,0.09793677926063538,4132.039749822827,2836.051188393394,2629.8541141056194
626.0,0.7702932572646838,0.5777161175946066,0.0988360196352005,4126.133758711119,2840.175512595597,2626.3100642270438
627.0,0.7794687854650256,0.5960633752635646,0.09793677926063538,4117.196230766538,2880.2690739709797,2654.1626658585155
628.0,0.7794598323000035,0.5868925256623136,0.09730429947376251,4208.794279467751,2769.478282206881,2667.2001691080513
629.0,0.7794783482328264,0.5868963712015763,0.0958571583032608,4233.450693470673,2758.728806510073,2670.6152430793445
630.0,0.7702965033427306,0.5685490196726707,0.09730429947376251,4244.122685572569,2721.5869518632826,2617.71607143397
631.0,0.7611258502328907,0.5685532965870362,0.09757088124752045,4092.306654774002,2871.769177921582,2605.574001014553
632.0,0.7611186525259319,0.5685490285937509,0.09739299863576889,4070.807169211068,2874.488081864518,2606.994011877803
633.0,0.7611170063267553,0.5777191875720236,0.09964615106582642,4086.635579576454,2844.692231080815,2611.501843070175
634.0,0.7611078218844748,0.5685461438259859,0.09811516851186752,4097.98030901936,2826.818500098714,2605.519507916004
635.0,0.7611265048881726,0.5685552847028861,0.09603240340948105,4080.168043626996,2839.833579443046,2603.552713450161
636.0,0.7702985823882345,0.5777226832032571,0.09739299863576889,4088.465403658367,2824.5395651717845,2633.85191166593
637.0,0.7703173316654857,0.5777452025648073,0.09658139199018478,4163.045812953409,2779.697488097707,2640.9810497699655
638.0,0.7703129030619836,0.577738550636523,0.0958571583032608,4176.483998977492,2769.4169619386957,2642.7580496257287
639.0,0.7519329417946232,0.568527744790678,0.098204605281353,4134.406192815193,2863.3650017173204,2581.4579032550973
640.0,0.7519417776936047,0.568542814513251,0.09973690658807755,4012.293473625119,2898.0810043746897,2572.415993959876
641.0,0.7519390461116053,0.5685413236230576,0.09964615106582642,4007.5266984434274,2875.50341928759,2580.1919812922133
642.0,0.7519540974714031,0.5685550740209641,0.09811516851186752,4019.761937054136,2885.6443542792695,2576.4496474877233
643.0,0.7519445900523698,0.5685428832641138,0.10027380287647247,4008.1679039135925,2892.7533289844287,2567.4429675966385
644.0,0.7519419500659489,0.5685412091986763,0.09892603754997253,3990.3555996344658,2902.860506456753,2570.091976908676
645.0,0.7702635824949347,0.5777384277488383,0.0964934304356575,4049.2649505334557,2773.416043359088,2620.510216608527
646.0,0.7611266719488989,0.5593819933591406,0.09576978534460068,4231.796717008809,2838.603290787083,2591.5402955921018
647.0,0.7519548596244373,0.5685533723422812,0.09658139199018478,4071.9833245684276,2811.7108119077166,2584.4111328638974
648.0,0.7611403528076515,0.5685601074340813,0.0964934304356575,4048.4985398649005,2821.8822514988715,2587.6435755370185
649.0,0.7611209590172899,0.5593747356825893,0.0964934304356575,4072.655194285384,2784.5087374717114,2598.4487277141307
650.0,0.7611103844097609,0.568543602203501,0.09721575677394867,4097.421028726909,2754.1186822781456,2600.904689882009
651.0,0.7611194227414364,0.5593712186997918,0.09721575677394867,4103.3899565993925,2744.806346934871,2596.5644870526157
652.0,0.77031480436073,0.5777326950063294,0.09658139199018478,4098.515140025818,2754.9765511418227,2632.2671495682443
653.0,0.7703104316799002,0.5777328403977448,0.09568256139755249,4198.017586571979,2659.436284172116,2643.381132872426
654.0,0.7787469939766429,0.5777297352497683,0.09568256139755249,4223.877479124931,2635.8434827833553,2648.2702898446005
655.0,0.7788756181400934,0.5777452008383112,0.09568256139755249,4237.502909283852,2619.0317272060784,2652.1696638121502
656.0,0.7788946001876081,0.5777311489876334,0.09568256139755249,4247.19067628443,2606.798394052137,2653.252091444505
657.0,0.7788938810121367,0.5777392210561388,0.0942324623465538,4252.675558753486,2588.923421470332,2653.6610443826066
658.0,0.7789623726740217,0.5777408432451947,0.0950448140501976,4255.206891096721,2586.001811721886,2655.4884446698125
659.0,0.7790352269089696,0.5777453547490469,0.09703916311264038,4261.066854379955,2577.830246486119,2656.7501550985035
660.0,0.7790586614502408,0.5777287853752423,0.09568256139755249,4265.69219586422,2568.893321547075,2657.5380122797797
661.0,0.7790855274287456,0.5777258045703756,0.09721575677394867,4267.739492428082,2566.411284483387,2657.743903155788
662.0,0.7790189976376792,0.5777303624375533,0.09576978534460068,4270.692771604692,2552.847141209524,2656.903360725846
663.0,0.7789444098982692,0.5685556063071043,0.09576978534460068,4271.802472993964,2546.0037986698444,2656.0890584718436
664.0,0.7794757225287291,0.5685620993633985,0.0942324623465538,4183.593514468312,2775.354323539733,2667.513901439609
665.0,0.7703022833499285,0.5685526686929345,0.09721575677394867,4270.841620955611,2638.574865880093,2636.717623143086
666.0,0.7611330231315762,0.5685603780238051,0.0988360196352005,4187.248896546018,2644.9966522284303,2613.544885740859
667.0,0.7791765633761095,0.5777470022858865,0.09730429947376251,4169.125582365734,2593.9539685933923,2657.233551356483
668.0,0.7792611817304564,0.5685713575132214,0.09721575677394867,4255.9104818803025,2576.4713268718624,2658.691619227575
669.0,0.7790398100177697,0.5685461429092118,0.09721575677394867,4262.552421366243,2559.7066789853925,2656.8616892312784
670.0,0.7611228313820244,0.5593749575552075,0.09739299863576889,4219.1755150532335,2653.122983791982,2601.862045692542
671.0,0.7519477808956516,0.5502121865487757,0.0982942059636116,4100.595172070491,2694.8398960235645,2574.9022934162203
672.0,0.7519707456051626,0.5593932378554836,0.10099073499441147,4052.986492061391,2695.982646258577,2579.0473248531343
673.0,0.751982800679161,0.5502319296025067,0.0974818542599678,4068.0334653757745,2682.6531893627543,2564.700882119505
674.0,0.7519603794548875,0.5594069226017837,0.09739299863576889,4037.4094548634457,2680.575161831177,2561.696345606222
675.0,0.7517027655251285,0.5594036412142284,0.098204605281353,4023.393807163229,2708.215123923743,2555.962398222735
676.0,0.7611709199430153,0.568590052136376,0.09730429947376251,4061.4269824571384,2601.876718496802,2611.9345173170877
677.0,0.7692792040625126,0.5685734196195092,0.09730429947376251,4167.4760923933645,2587.472307614342,2616.326575333107
678.0,0.7692667571223295,0.5685889646827583,0.09730429947376251,4178.492997863883,2577.004210918356,2616.997006961843
679.0,0.7515328277717181,0.5502428747256278,0.09955556690692902,4133.709146226553,2681.669986294699,2557.00123705875
680.0,0.7428487935324154,0.5502561201521738,0.0982942059636116,4011.1448284658254,2707.79358692019,2536.046318775974
681.0,0.742852142942184,0.550259420778526,0.098204605281353,3971.3485869544675,2711.6218385070097,2536.0448599832307
682.0,0.7336787370254829,0.5410844873136074,0.10045628249645233,3972.4736588024534,2710.1063399972045,2521.963995598431
683.0,0.7336709996023923,0.541078395457614,0.09919706732034683,3938.3804564697202,2726.496427654987,2513.9299565746915
684.0,0.7336756806192225,0.5410905419303795,0.10117435455322266,3918.958605560765,2743.6364168388245,2511.4927242718404
685.0,0.7519096761372586,0.5594519134270852,0.09892603754997253,3964.054469213035,2632.4084341468406,2567.9209873649816
686.0,0.7520381123813691,0.5594474961462643,0.09973690658807755,4072.8849901485664,2607.9879363072687,2572.9967164096306
687.0,0.7520467948736204,0.5594446058266161,0.09892603754997253,4079.588861750264,2613.7222369889496,2572.802060388145
688.0,0.733689349639332,0.541101380566475,0.10036496073007584,4035.680324313551,2710.2481899754493,2509.9690484625753
689.0,0.724505213279123,0.5410841096822626,0.10063943266868591,3906.3030123538047,2739.4805614525103,2485.680958733399
690.0,0.7245036501674509,0.5319141111770169,0.10198374837636948,3854.9279208746157,2757.9484284291975,2474.756606899522
691.0,0.7428814891992552,0.5319450604705482,0.09568256139755249,3559.59739313944,2893.6690676663375,2546.8137375721344
692.0,0.7326134240219601,0.5135764193301497,0.09793677926063538,4053.4220391232757,2650.2509051725083,2494.6582190275876
693.0,0.6878042120426561,0.49521944176596044,0.10216951370239258,3809.1463990414595,2883.235727542491,2370.3508478640397
694.0,0.6786376291192338,0.49522471533160606,0.10603072494268417,3549.7391572673405,2993.497970849661,2328.866717104276
695.0,0.7060210847776428,0.5227584637305139,0.10054777562618256,3562.5718082671447,2799.258047228861,2410.5945621923092
696.0,0.7061584609407369,0.5135686162781502,0.10126641392707825,3718.106631503513,2754.8874652009617,2420.1397722307884
697.0,0.7061748208677621,0.5135838450464155,0.10135864466428757,3737.8581807165538,2746.1967912524196,2420.234705328221
698.0,0.669469141871689,0.47688135818152294,0.10388586670160294,3641.4957641545043,2956.9525139813777,2294.7248529868666
699.0,0.6511086664681589,0.4676935974980904,0.10774746537208557,3370.9620708145812,3062.918366826547,2244.353963015121
700.0,0.6511025362486509,0.46768136734381976,0.10622385889291763,3267.5397273072886,3111.2609473668854,2218.335155614186
701.0,0.6419323354470592,0.4493575580371952,0.10703472793102264,3193.243626604002,3178.98028936387,2187.2571415887796
702.0,0.6327543712964352,0.440174969364712,0.10774746537208557,3223.9932659466576,3399.5996547152463,2165.99114770288
703.0,0.6327511886055714,0.44017188619499686,0.10875551402568817,3076.402015673273,3262.94554999884,2161.7673967013834
704.0,0.6511065427505708,0.4768691002928021,0.1047929972410202,3151.965080736627,3066.1081809949537,2239.798714123608
705.0,0.6602696700475508,0.48603242922668255,0.1037912517786026,3309.512925772695,2997.5497257646057,2262.210033507232
706.0,0.6602731175453229,0.48603563812784345,0.1037912517786026,3362.013904109859,2967.3793810273055,2274.612380867504
707.0,0.6327498720480139,0.44018109103352215,0.10865646600723267,3308.90374057577,3127.495497280528,2159.649233171309
708.0,0.6235806599786283,0.44017921193968823,0.10946733504533768,3049.8554738378734,3251.646591718192,2129.274567294371
709.0,0.6235847648185537,0.4401688655881792,0.10875551402568817,3000.8092548891145,3238.258329023083,2124.6978247822262
710.0,0.6144135776980257,0.4310060519641419,0.11027820408344269,2982.9031410087773,3256.0860137940035,2102.885476101219
711.0,0.6144286523882663,0.4218435930002084,0.11179812252521515,2933.247674206883,3274.8826110779773,2094.1173851671338
712.0,0.6052366458063813,0.4126588929204626,0.1110890731215477,2909.388635506155,3272.0096392481937,2068.300104349677
713.0,0.6144012610824254,0.44933677483457446,0.11271081119775772,2847.826822681498,3321.9281465780514,2108.0938241399417
714.0,0.6327604051851277,0.45851766837024865,0.10794390738010406,3017.029522652214,3141.60648753008,2165.278099429037
715.0,0.6327611032258831,0.46768809259481636,0.10794390738010406,3131.9661622080894,3089.8735177816707,2181.971517090773
716.0,0.6052462163698099,0.41266685045797186,0.11098799109458923,3106.047043348808,3243.7898730378074,2084.3223439870053
717.0,0.5960772358261275,0.41266678664600726,0.11260825395584106,2869.610246416065,3329.7877095222066,2044.7095250507991
718.0,0.596078620732782,0.4126711041142675,0.11119034141302109,2808.733885894442,3304.272572860791,2057.389325065509
719.0,0.5960741581499276,0.4126668073719212,0.11189994215965271,2832.62425789237,3301.678667400265,2046.3353219502023
720.0,0.5960667828745954,0.4126605634335898,0.11139342933893204,2806.843374458258,3309.0848867026507,2040.9541396615095
721.0,0.5868990494621258,0.394329115645633,0.11402101814746857,2794.1404754954856,3294.147542745457,2017.3983294101781
722.0,0.5869038330145805,0.39431546369453596,0.11352168023586273,2726.5319911699044,3366.8960058946395,1999.23190821131
723.0,0.5777152084886814,0.3851419318671707,0.11058033257722855,2689.298143815773,3375.802105775976,1990.2843484123005
724.0,0.5685433522607604,0.37597311993347815,0.11574346572160721,2729.422644331993,3655.09426840127,1967.8006123615196
725.0,0.5685418353575702,0.385149559604601,0.1142285093665123,2625.049236765539,3426.988785762165,1960.163730447588
726.0,0.5685599413789499,0.3759791456527523,0.11352168023586273,2606.8132685315795,3405.8952438404667,1943.7416334789596
727.0,0.5685491971385997,0.3851432826038965,0.1142285093665123,2576.8623012704775,3400.692254124093,1947.2112728620996
728.0,0.5685494604719865,0.3759700859996983,0.10976724326610565,2608.002627896087,3331.1154714384465,1952.5817558626877
729.0,0.5869008848768746,0.4126684842632744,0.11098799109458923,2639.127243530005,3292.3983840236324,2014.3548970517004
730.0,0.5869087922307828,0.4035057550177287,0.11017785966396332,2803.938969853334,3160.026735736348,2016.325272655813
731.0,0.5869087219130419,0.4035011374763049,0.108854740858078,2805.391893049993,3143.136045017978,2011.5278074154048
732.0,0.5869072286213082,0.4034920772997256,0.10956712812185287,2789.9543443586444,3152.5578394888435,2009.278030249232
733.0,0.5868963480246298,0.40349664600480434,0.11037873476743698,2784.9389086847077,3143.9172782266396,2006.7151554753073
734.0,0.586893613256672,0.3943247220425941,0.10875551402568817,2786.5639324889635,3127.4488945722696,2004.9006143859588
735.0,0.5869057803794668,0.4034936457473183,0.1110890731215477,2786.2851347092073,3113.933688399906,2008.7395874782233
736.0,0.586913371437481,0.403499728569581,0.10814106464385986,2797.001462370099,3101.4498097330797,2009.2808689355734
737.0,0.5868904054188921,0.40348588882012015,0.1096670925617218,2801.204980836541,3089.99467088253,2007.8680541152717
738.0,0.6235907545565355,0.42184380471826993,0.10550907999277115,2750.6748900124153,3321.3692827624236,2137.249340508144
739.0,0.605240202310293,0.43101722853649627,0.10632069408893585,3115.5297625478124,3001.328372981121,2093.5628559089873
740.0,0.5960961718861135,0.4126763884032192,0.10703472793102264,3013.750779951577,2966.3603384747403,2053.861126463722
741.0,0.5869134871217921,0.4035013640913916,0.10784559696912766,2911.9227198490844,3010.3737208612256,2022.2028052261448
742.0,0.5777343371525879,0.39433216283171574,0.1093677282333374,2842.8914280344834,3021.2614947337934,1997.1407130746593
743.0,0.5777262008313646,0.38515284251769344,0.10794390738010406,2788.2361897085793,3034.56034983266,1980.607503332787
744.0,0.5685480548781897,0.37596549007442553,0.11027820408344269,2752.1587742535194,3045.950493896329,1966.6450298834097
745.0,0.5685708381536057,0.37598529499586675,0.10946733504533768,2724.6586609496007,3046.0129475500435,1960.7983747584876
746.0,0.5685612362133641,0.3759870683028114,0.11017785966396332,2715.7371973622794,3039.9817719296407,1951.3861507776019
